"DATAFILE_AS_OF","REPORT_YEAR","REPORT_NUMBER","SUPPLEMENTAL_NUMBER","OPERATOR_ID","PARTA2NAMEOFCOMP","PARTA5COMMODITY","INTER_INTRA","STATE_NAME","PARTKSTNR20MOREON","PARTKSTR20MOREON","PARTKST20MOREOFF","PARTKST20MORETOT","PARTKSTNR20LESSON","PARTKST20LESSOFF","PARTKST20LESSTOT","PARTKNSTNR125MOREON","PARTKNSTR125MOREON","PARTKNST125MOREOFF","PARTKNST125MORETOT","PARTKNSTNR125LESSON","PARTKNST125LESSOFF","PARTKNST125LESSTOT","PARTKNONRURALONTOTAL","PARTKRURALONTOTAL","PARTKOFFTOTAL","PARTKTOTAL"
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","MISSOURI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","OCS-Gulf of Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTERSTATE","OKLAHOMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110197,10199,31189,"BP PIPELINE (NORTH AMERICA) INC.","Crude Oil","INTRASTATE","WASHINGTON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110219,10222,31189,"BP PIPELINE (NORTH AMERICA) INC.","HVL","INTRASTATE","INDIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110219,10222,31189,"BP PIPELINE (NORTH AMERICA) INC.","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110219,10222,31189,"BP PIPELINE (NORTH AMERICA) INC.","HVL","INTRASTATE","WASHINGTON",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ALABAMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","INDIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KENTUCKY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MISSOURI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TENNESSEE",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110294,10304,31189,"BP PIPELINE (NORTH AMERICA) INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110046,10046,31215,"PCS NITROGEN FERTILIZER LP","CO2","INTRASTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110198,10200,31228,"OCCIDENTAL OF ELK HILLS, INC","HVL","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110204,10206,31270,"TRI-STATES NGL PIPELINE LLC","HVL","INTERSTATE","ALABAMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110204,10206,31270,"TRI-STATES NGL PIPELINE LLC","HVL","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110204,10206,31270,"TRI-STATES NGL PIPELINE LLC","HVL","INTERSTATE","MISSISSIPPI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110461,10510,31285,"HOUSTON AMMONIA TERMINAL","HVL","INTRASTATE","TEXAS",0,0,,0,6.2,,6.2,0,0,,0,0,,0,6.2,0,,6.2
41089.4660648148,2010,20110422,10447,31296,"VENOCO, INC","Crude Oil","INTERSTATE","CALIFORNIA",,0,0,0,,0,0,,,,,,,,,0,0,0
41089.4660648148,2010,20110422,10447,31296,"VENOCO, INC","Crude Oil","INTERSTATE","OCS-Pacific",,,,,,0,0,,,,,,,,,,0,0
41089.4660648148,2010,20110422,10447,31296,"VENOCO, INC","Crude Oil","INTRASTATE","CALIFORNIA",,,,,8,,8,,,,,,,,8,,,8
41089.4660648148,2010,20110345,10357,31304,"DEVON GAS SERVICES, LP","HVL","INTRASTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110114,10115,31312,"WEST PHOENIX POWER PLANT","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","ARIZONA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110327,10710,31325,"PACIFIC PIPELINE SYSTEM LLC","Crude Oil","INTRASTATE","CALIFORNIA",0,5.13,,5.13,,,,,,,,,,,0,5.13,,5.13
41089.4660648148,2010,20110227,10292,31336,"CHEVRON U.S.A. INC","Crude Oil","INTERSTATE","LOUISIANA",,0,,0,,9.008,9.008,,,,,,,,,0,9.008,9.008
41089.4660648148,2010,20110227,10292,31336,"CHEVRON U.S.A. INC","Crude Oil","INTRASTATE","LOUISIANA",,,,,,2.574,2.574,,,,,,,,,,2.574,2.574
41089.4660648148,2010,20110265,10271,31341,"OLIKTOK PIPELINE COMPANY","HVL","INTRASTATE","ALASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110417,11476,31347,"UNION OIL COMPANY OF CALIFORNIA (UOCC)","Crude Oil","INTRASTATE","ALASKA",0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,49,49
41089.4660648148,2010,20110085,11079,31352,"WHITING PETROLEUM CORP","Crude Oil","INTERSTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110085,11079,31352,"WHITING PETROLEUM CORP","Crude Oil","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110031,11027,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","CO2","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110056,11028,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","HVL","INTERSTATE","MICHIGAN",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110056,11028,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","HVL","INTRASTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110056,11028,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110055,11029,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110055,11029,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110058,10059,31420,"VOPAK TERMINAL LOS ANGELES INC.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,,,0,10.61,,10.61,0,,,0,0,,0,10.61,,,10.61
41089.4660648148,2010,20110305,10315,31425,"ENBRIDGE PIPELINES (TEXAS GATHERING) L.P.","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110244,10248,31428,"MERIT ENERGY COMPANY","CO2","INTRASTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110237,10240,31428,"MERIT ENERGY COMPANY","HVL","INTRASTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110030,10030,31434,"PALMER PETROLEUM INC","Crude Oil","INTRASTATE","ALABAMA",0,0,,0,9,,9,0,0,,0,0,,0,9,0,,9
41089.4660648148,2010,20110039,10039,31443,"ALON USA, LP","Crude Oil","INTRASTATE","TEXAS",,0,,0,,,,,,,,,,,,0,,0
41089.4660648148,2010,20110040,10040,31443,"ALON USA, LP","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110171,10173,31454,"NUSTAR LOGISTICS, L.P.","Crude Oil","INTERSTATE","COLORADO",0,7,,7,0,,0,0,0,,0,0,,0,0,7,,7
41089.4660648148,2010,20110171,10173,31454,"NUSTAR LOGISTICS, L.P.","Crude Oil","INTERSTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110171,10173,31454,"NUSTAR LOGISTICS, L.P.","Crude Oil","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110171,10173,31454,"NUSTAR LOGISTICS, L.P.","Crude Oil","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110170,10172,31454,"NUSTAR LOGISTICS, L.P.","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110169,10171,31454,"NUSTAR LOGISTICS, L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110169,10171,31454,"NUSTAR LOGISTICS, L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110169,10171,31454,"NUSTAR LOGISTICS, L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110169,10171,31454,"NUSTAR LOGISTICS, L.P.","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110169,10171,31454,"NUSTAR LOGISTICS, L.P.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110340,10352,31460,"DOD DEFENSE ENERGY SUPPORT CENTER","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",,18.81,,18.81,,,,,,,,,,,,18.81,,18.81
41089.4660648148,2010,20110124,10125,31470,"VECTREN ENERGY DELIVERY OF OHIO","HVL","INTRASTATE","OHIO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110034,10034,31471,"SANDRIDGE CO2, LLC","CO2","INTRASTATE","TEXAS",,185.4,,185.4,,,,,,,,,,,,185.4,,185.4
41089.4660648148,2010,20110363,10381,31475,"TRINITY PIPELINE GP LLC","CO2","INTERSTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110363,10381,31475,"TRINITY PIPELINE GP LLC","CO2","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110363,10381,31475,"TRINITY PIPELINE GP LLC","CO2","INTRASTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110292,10302,31476,"SEMGROUP LP","Crude Oil","INTERSTATE","KANSAS",0,2.5,,2.5,0,,0,0,0,,0,0,,0,0,2.5,,2.5
41089.4660648148,2010,20110292,10302,31476,"SEMGROUP LP","Crude Oil","INTERSTATE","OKLAHOMA",0,1.6,,1.6,0,,0,0,0,,0,0,,0,0,1.6,,1.6
41089.4660648148,2010,20110292,10302,31476,"SEMGROUP LP","Crude Oil","INTRASTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110292,10302,31476,"SEMGROUP LP","Crude Oil","INTRASTATE","OKLAHOMA",0.99,11.24,,12.23,0,,0,0,0,,0,0,,0,0.99,11.24,,12.23
41089.4660648148,2010,20110306,10316,31485,"ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.","Crude Oil","INTERSTATE","LOUISIANA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110306,10316,31485,"ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.","Crude Oil","INTERSTATE","OCS-Gulf of Mexico",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110431,10460,31502,"OCCIDENTAL PERMIAN LTD","CO2","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110433,10464,31502,"OCCIDENTAL PERMIAN LTD","HVL","INTRASTATE","TEXAS",0,2,,2,0,,0,0,0,,0,0,,0,0,2,,2
41089.4660648148,2010,20110179,10181,31506,"CONOCOPHILLIPS COMPANY (E&P-L-48)","HVL","INTRASTATE","NEW MEXICO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110179,10181,31506,"CONOCOPHILLIPS COMPANY (E&P-L-48)","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110080,10081,31517,"ASCEND PERFORMANCE MATERIALS, LLC","HVL","INTERSTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110132,10133,31526,"DELAWARE STORAGE AND PIPELINE COMPANY","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","DELAWARE",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110257,10263,31536,"GOLDEN VALLEY ELECTRIC ASSOCIATION, INC","Crude Oil","INTRASTATE","ALASKA",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110010,11072,31538,"GenOn PINEY POINT, LLC","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","MARYLAND",0,52,0,52,0,0,0,0,0,0,0,0,0,0,0,52,0,52
41089.4660648148,2010,20110267,10273,31552,"ALPINE TRANSPORTATION CO.","Crude Oil","INTERSTATE","ALASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110185,10187,31554,"CHEVRON PETROCHEMICAL PIPELINE LLC","HVL","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110185,10187,31554,"CHEVRON PETROCHEMICAL PIPELINE LLC","HVL","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110298,10321,31555,"KINDER MORGAN CO2 CO. LP","CO2","INTERSTATE","COLORADO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110298,10321,31555,"KINDER MORGAN CO2 CO. LP","CO2","INTERSTATE","NEW MEXICO",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110298,10321,31555,"KINDER MORGAN CO2 CO. LP","CO2","INTERSTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110298,10321,31555,"KINDER MORGAN CO2 CO. LP","CO2","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110186,10188,31556,"CHEVRON MIDSTREAM PIPELINES LLC","HVL","INTRASTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110188,10190,31563,"WHITECAP PIPE LINE COMPANY, L.L.C.","Crude Oil","INTERSTATE","LOUISIANA",,,0,0,,0,0,,,0,0,,0,0,,,0,0
41089.4660648148,2010,20110278,10286,31570,"TESORO - HIGH PLAINS PIPELINE COMPANY","Crude Oil","INTERSTATE","MONTANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110278,10286,31570,"TESORO - HIGH PLAINS PIPELINE COMPANY","Crude Oil","INTERSTATE","NORTH DAKOTA",0,52.3,,52.3,0,,0,0,0,,0,0,,0,0,52.3,,52.3
41089.4660648148,2010,20110232,10235,31574,"WESTERN REFINING PIPELINE COMPANY","Crude Oil","INTERSTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110077,10078,31582,"BEAR PAW ENERGY, LLC","HVL","INTERSTATE","MONTANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110077,10078,31582,"BEAR PAW ENERGY, LLC","HVL","INTERSTATE","NORTH DAKOTA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110218,10220,31583,"TESORO REFINING & MARKETING CO., MOUNTAIN REGION","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","UTAH",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20120032,11050,31591,"STONE ENERGY","Crude Oil","INTRASTATE","LOUISIANA",,,0,0,,0,0,,,0,0,,0,0,,,0,0
41089.4660648148,2010,20110256,10262,31604,"EQT MIDSTREAM","HVL","INTERSTATE","KENTUCKY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110256,10262,31604,"EQT MIDSTREAM","HVL","INTERSTATE","WEST VIRGINIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110205,10207,31610,"BP WEST COAST PRODUCTS L.L.C.","Crude Oil","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110206,10208,31610,"BP WEST COAST PRODUCTS L.L.C.","Refined and/or Petroleum Product (non-HVL)","INTRASTATE","CALIFORNIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110304,10314,31613,"ENBRIDGE PIPELINES (EAST TEXAS) L.P.","HVL","INTRASTATE","TEXAS",,,,,,,,,,,,,,,,,,
41089.4660648148,2010,20110289,10516,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Crude Oil","INTERSTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110289,10516,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Crude Oil","INTERSTATE","TEXAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110289,10516,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Crude Oil","INTRASTATE","LOUISIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","ALABAMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","ARKANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","INDIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","IOWA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","KENTUCKY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","MINNESOTA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","MISSISSIPPI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","MISSOURI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","NEBRASKA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","NEW YORK",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","OHIO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","OKLAHOMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","UTAH",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","WEST VIRGINIA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTERSTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","ALABAMA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","NEW MEXICO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110403,11008,31618,"ENTERPRISE PRODUCTS OPERATING LLC","HVL","INTRASTATE","WYOMING",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ARKANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","COLORADO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","ILLINOIS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","INDIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KANSAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","KENTUCKY",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","LOUISIANA",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","MISSOURI",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","OHIO",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TENNESSEE",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","TEXAS",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
41089.4660648148,2010,20110319,11009,31618,"ENTERPRISE PRODUCTS OPERATING LLC","Refined and/or Petroleum Product (non-HVL)","INTERSTATE","UTAH",0,0,,0,0,,0,0,0,,0,0,,0,0,0,,0
